id	cdempresa	dsempresa	cdempresasimop	dsdescontarintervalo	dssiglasimop	linhaid	cdlinha	dslinha
26	CNO	"CONSÓRCIO CONORTE"	006	S	CN	1002	1168	"ILHA DE ITAMARACÁ / TI IGARASSU (VALIDADOR MÓVEL)"
26	CNO	"CONSÓRCIO CONORTE"	006	S	CN	1005	1115	"TI PE-15 (DANTAS BARRETO) (PARADOR)"
26	CNO	"CONSÓRCIO CONORTE"	006	S	CN	1006	1213	"TI PE - 15 / TI JOANA BEZERRA (VALIDADOR MÓVEL) (JOA)"
26	CNO	"CONSÓRCIO CONORTE"	006	S	CN	1009	1106	"TI PELÓPIDAS / TI MACAXEIRA (PRÉ-EMBARQUE) (MAC)"
26	CNO	"CONSÓRCIO CONORTE"	006	S	CN	1010	1064	"TI IGARASSU / TI MACAXEIRA (PRÉ-EMBARQUE) (MAC)"
26	CNO	"CONSÓRCIO CONORTE"	006	S	CN	1013	1919	"TI PELÓPIDAS / TI JOANA BEZERRA (PRÉ-EMBARQUE)  (JOA)"
26	CNO	"CONSÓRCIO CONORTE"	006	S	CN	1014	1116	"TI PELÓPIDAS / TI MACAXEIRA (PRÉ-EMBARQUE) (PEL)"
26	CNO	"CONSÓRCIO CONORTE"	006	S	CN	1015	1053	"MARANGUAPE II / TI PELÓPIDAS (PRÉ-EMBARQUE)"
26	CNO	"CONSÓRCIO CONORTE"	006	S	CN	1016	1052	"MARANGUAPE I / TI PELÓPIDAS (PRÉ-EMBARQUE)"
26	CNO	"CONSÓRCIO CONORTE"	006	S	CN	1017	1044	"LOT. CONCEIÇÃO / TI PELÓPIDAS (PRÉ-EMBARQUE)"
26	CNO	"CONSÓRCIO CONORTE"	006	S	CN	1018	1122	"PAU AMARELO / TI PELÓPIDAS (PRÉ-EMBARQUE)"
26	CNO	"CONSÓRCIO CONORTE"	006	S	CN	1019	1058	"COSTA AZUL/ TI PELÓPIDAS (PRÉ-EMBARQUE)"
26	CNO	"CONSÓRCIO CONORTE"	006	S	CN	1020	1077	"TI PELÓPIDAS (CONDE BOA VISTA) (PRÉ-EMBARQUE)"
26	CNO	"CONSÓRCIO CONORTE"	006	S	CN	1021	1176	"TI PELÓPIDAS (PCR) (PARADOR) (PRÉ-EMBARQUE)"
26	CNO	"CONSÓRCIO CONORTE"	006	S	CN	1022	1119	"TI PELÓPIDAS / TI JOANA BEZERRA (PRÉ-EMBARQUE) (PEL)"
26	CNO	"CONSÓRCIO CONORTE"	006	S	CN	1043	1033	"TI PE-15 / TI ABREU E LIMA  (PRÉ-EMBARQUE) (PE-15)"
26	CNO	"CONSÓRCIO CONORTE"	006	S	CN	1044	1133	"TI PE-15 / TI ABREU E LIMA (PRÉ-EMBARQUE) (ABL)"
26	CNO	"CONSÓRCIO CONORTE"	006	S	CN	1048	1114	"TI PE-15 (SUBÚRBIO/CIDADE) (PRÉ-EMBARQUE)"
26	CNO	"CONSÓRCIO CONORTE"	006	S	CN	1049	1118	"TI PE-15 (CIDADE/SUBÚRBIO) (PRÉ-EMBARQUE)"
26	CNO	"CONSÓRCIO CONORTE"	006	S	CN	1050	1161	"TI IGARASSU (DANTAS BARRETO) (PRÉ-EMBARQUE) (PE-15)"
26	CNO	"CONSÓRCIO CONORTE"	006	S	CN	1051	1032	"TI PELÓPIDAS (CIDADE/SUBÚRBIO) (PRÉ-EMBARQUE) (1062 E 1933)"
26	CNO	"CONSÓRCIO CONORTE"	006	S	CN	1052	1163	"TI PELÓPIDAS (CIDADE/SUBÚRBIO) (PRÉ-EMBARQUE) (1963 E 1967)"
26	CNO	"CONSÓRCIO CONORTE"	006	S	CN	1060	1046	"TI IGARASSU (BR-101)"
26	CNO	"CONSÓRCIO CONORTE"	006	S	CN	1061	1908	"TI IGARASSU / BOTAFOGO"
26	CNO	"CONSÓRCIO CONORTE"	006	S	CN	1068	1948	"TI MACAXEIRA / ARTHUR LUNDGREN II"
26	CNO	"CONSÓRCIO CONORTE"	006	S	CN	1069	1902	"TI MACAXEIRA / MIRUEIRA"
26	CNO	"CONSÓRCIO CONORTE"	006	S	CN	1070	1034	"PE-15 (Estação North Way)"
26	CNO	"CONSÓRCIO CONORTE"	006	S	CN	1071	1051	"MARCO ZERO / DERBY"
26	CNO	"CONSÓRCIO CONORTE"	006	S	CN	1072	1091	"CENTROS HISTÓRICOS"
27	SCM	"SISTEMA COMPLEMENTAR METROPOLITANO"	000	S	00	1	001	"PONTE DOS CARVALHOS / PRAZERES (BARRA DE JANGADA)"
27	SCM	"SISTEMA COMPLEMENTAR METROPOLITANO"	000	S	00	307	418	"TIÚMA / CAMARAGIBE"
29	CMC	"COOPERATIVA METROPOLITANA DO TRANSPORTE COMPLEMENTAR"	019	S	CM	1	001	"PONTE DOS CARVALHOS / PRAZERES (BARRA DE JANGADA)"
29	CMC	"COOPERATIVA METROPOLITANA DO TRANSPORTE COMPLEMENTAR"	019	S	CM	307	418	"TIÚMA / CAMARAGIBE"
30	CSR	"CONSÓRCIO RECIFE DE TRANSPORTE"	020	S	CS	47	047	"TI COSME E DAMIÃO / ARENA"
30	CSR	"CONSÓRCIO RECIFE DE TRANSPORTE"	020	S	CS	265	330	"CASA AMARELA / CDU (AV. CAXANGÁ)"
30	CSR	"CONSÓRCIO RECIFE DE TRANSPORTE"	020	S	CS	303	414	TORRE
30	CSR	"CONSÓRCIO RECIFE DE TRANSPORTE"	020	S	CS	386	510	"NOVA DESCOBERTA / DERBY"
30	CSR	"CONSÓRCIO RECIFE DE TRANSPORTE"	020	S	CS	387	511	"TI CDU / CASA AMARELA / ALTO DO MANDU"
30	CSR	"CONSÓRCIO RECIFE DE TRANSPORTE"	020	S	CS	389	513	"CÓRREGO DA AREIA"
30	CSR	"CONSÓRCIO RECIFE DE TRANSPORTE"	020	S	CS	390	514	"NOVA DESCOBERTA (CÓR. DO JOAQUIM)"
30	CSR	"CONSÓRCIO RECIFE DE TRANSPORTE"	020	S	CS	391	515	"NOVA DESCOBERTA (BACURAU)"
30	CSR	"CONSÓRCIO RECIFE DE TRANSPORTE"	020	S	CS	392	516	"CASA AMARELA / TORRE / CDE. BOA VISTA"
30	CSR	"CONSÓRCIO RECIFE DE TRANSPORTE"	020	S	CS	393	517	"CÓRREGO DO INÁCIO"
30	CSR	"CONSÓRCIO RECIFE DE TRANSPORTE"	020	S	CS	395	520	"TI MACAXEIRA / PARNAMIRIM"
30	CSR	"CONSÓRCIO RECIFE DE TRANSPORTE"	020	S	CS	396	521	"ALTO SANTA ISABEL (CDE. BOA VISTA)"
30	CSR	"CONSÓRCIO RECIFE DE TRANSPORTE"	020	S	CS	397	522	"DOIS IRMÃOS (RUI BARBOSA E PRÍNCIPE)"
30	CSR	"CONSÓRCIO RECIFE DE TRANSPORTE"	020	S	CS	398	523	"DOIS IRMÃOS (BACURAU)"
30	CSR	"CONSÓRCIO RECIFE DE TRANSPORTE"	020	S	CS	399	524	"SÍTIO DOS PINTOS (DOIS IRMÃOS)"
30	CSR	"CONSÓRCIO RECIFE DE TRANSPORTE"	020	S	CS	402	527	"SÍTIO DOS PINTOS / IMIP (JOANA BEZERRA)"
30	CSR	"CONSÓRCIO RECIFE DE TRANSPORTE"	020	S	CS	403	531	"CASA AMARELA (ROSA E SILVA)"
30	CSR	"CONSÓRCIO RECIFE DE TRANSPORTE"	020	S	CS	404	532	"DOIS IRMÃOS / CASA AMARELA (CRUZ CABUGÁ)"
30	CSR	"CONSÓRCIO RECIFE DE TRANSPORTE"	020	S	CS	405	533	"CASA AMARELA (BACURAU)"
30	CSR	"CONSÓRCIO RECIFE DE TRANSPORTE"	020	S	CS	411	601	"TI MACAXEIRA / P.R. BOLA NA REDE"
30	CSR	"CONSÓRCIO RECIFE DE TRANSPORTE"	020	S	CS	412	604	"TI MACAXEIRA / ALTO DO BURITY"
30	CSR	"CONSÓRCIO RECIFE DE TRANSPORTE"	020	S	CS	413	605	"TI MACAXEIRA (BILHETERIA)"
30	CSR	"CONSÓRCIO RECIFE DE TRANSPORTE"	020	S	CS	418	621	"ALTO TREZE DE MAIO (PRÍNCIPE)"
30	CSR	"CONSÓRCIO RECIFE DE TRANSPORTE"	020	S	CS	421	624	"BREJO (CDE. BOA VISTA)"
30	CSR	"CONSÓRCIO RECIFE DE TRANSPORTE"	020	S	CS	423	626	"BREJO (BACURAU)"
30	CSR	"CONSÓRCIO RECIFE DE TRANSPORTE"	020	S	CS	425	630	"VASCO DA GAMA / DERBY"
30	CSR	"CONSÓRCIO RECIFE DE TRANSPORTE"	020	S	CS	426	631	"NOVA DESCOBERTA (CABUGÁ)"
30	CSR	"CONSÓRCIO RECIFE DE TRANSPORTE"	020	S	CS	427	632	"ALTO DO REFÚGIO (CABUGÁ)"
30	CSR	"CONSÓRCIO RECIFE DE TRANSPORTE"	020	S	CS	430	641	"TI MACAXEIRA / ENCRUZILHADA"
30	CSR	"CONSÓRCIO RECIFE DE TRANSPORTE"	020	S	CS	434	645	"TI MACAXEIRA (AV. NORTE)"
30	CSR	"CONSÓRCIO RECIFE DE TRANSPORTE"	020	S	CS	438	680	"VASCO DA GAMA / AFOGADOS"
30	CSR	"CONSÓRCIO RECIFE DE TRANSPORTE"	020	S	CS	451	718	"CÓRREGO DO EUCLIDES / DERBY"
30	CSR	"CONSÓRCIO RECIFE DE TRANSPORTE"	020	S	CS	530	901	"TI ABREU E LIMA / TI MACAXEIRA"
30	CSR	"CONSÓRCIO RECIFE DE TRANSPORTE"	020	S	CS	531	902	"TI MACAXEIRA / MIRUEIRA"
30	CSR	"CONSÓRCIO RECIFE DE TRANSPORTE"	020	S	CS	577	948	"TI MACAXEIRA / ARTHUR LUNDGREN II"
30	CSR	"CONSÓRCIO RECIFE DE TRANSPORTE"	020	S	CS	879	501	"LINHA ESPECIAL"
30	CSR	"CONSÓRCIO RECIFE DE TRANSPORTE"	020	S	CS	991	5948	"TI MACAXEIRA / ARTHUR LUNDGREN II (VALIDADOR MÓVEL)"
30	CSR	"CONSÓRCIO RECIFE DE TRANSPORTE"	020	S	CS	992	5601	"TI MACAXEIRA / P.R. BOLA NA REDE (VALIDADOR MÓVEL)"
30	CSR	"CONSÓRCIO RECIFE DE TRANSPORTE"	020	S	CS	995	231	"TI CAJUEIRO SECO / TI AEROPORTO"
30	CSR	"CONSÓRCIO RECIFE DE TRANSPORTE"	020	S	CS	1037	5045	"TI MACAXEIRA (AV. NORTE) (PRÉ-EMBARQUE)"
30	CSR	"CONSÓRCIO RECIFE DE TRANSPORTE"	020	S	CS	1040	5020	"TI MACAXEIRA/PARNAMIRIM (PRÉ-EMBARQUE)"
30	CSR	"CONSÓRCIO RECIFE DE TRANSPORTE"	020	S	CS	1053	503	"LINHA ESPECIAL"
31	CTC	"COOPERATIVA DE TRANSPORTE COLETIVO DE PASSAGEIROS DO ESTADO DE PERNAMBUCO - COOPERNORTE"	031	N	CT	1	001	"PONTE DOS CARVALHOS / PRAZERES (BARRA DE JANGADA)"
31	CTC	"COOPERATIVA DE TRANSPORTE COLETIVO DE PASSAGEIROS DO ESTADO DE PERNAMBUCO - COOPERNORTE"	031	N	CT	47	047	"TI COSME E DAMIÃO / ARENA"
31	CTC	"COOPERATIVA DE TRANSPORTE COLETIVO DE PASSAGEIROS DO ESTADO DE PERNAMBUCO - COOPERNORTE"	031	N	CT	307	418	"TIÚMA / CAMARAGIBE"
